id,business_name,city,state,zip,website_url,website_status,confidence_score,website_confidence,classification_confidence,mailer_category,is_home_contractor,processing_status,review_status,puget_sound,created_at,updated_at
79377,BENJAMIN FRANKLIN PLUMBING,Bellevue,WA,98005,https://www.benjaminfranklinplumbing.com/bellevue/,found,0.95,0.95,0.95,Plumbing,True,completed,approved_download,True,2025-08-02 05:26:40.487499,2025-08-04 08:58:38.106263
79378,BENJAMIN FRANKLIN PLUMBING,BELLEVUE,WA,98005,https://www.benjaminfranklinplumbing.com/bellevue/,found,0.95,0.95,0.95,Plumbing,True,completed,approved_download,True,2025-08-02 05:26:40.487499,2025-08-04 08:59:02.945834
60768,+SUN TREE SERVICE LLC,Parkland,WA,98444,https://www.bizapedia.com/wa/sun-tree-service-llc.html,found,0.90,0.75,0.90,Tree Service,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:05:52.185243
60807,1-800-PLUMBER + AIR,REDMOND,WA,98052,https://shasheebvij.com/wp-job/job/general-manager-redmond-at-1-800-plumber-plus-air-of-eastside-seattle-redmond-wa-MUVTNm5NcEhXMXlnWE9OeE4vZXl2WktlNHc9PQ==,found,0.90,0.95,0.90,Plumbing,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:06:15.025705
60820,100 PROOF DRYWALL LLC,SOUTHWORTH,WA,98386,https://www.100proofdrywall.com/,found,0.90,0.95,0.90,Dry Wall,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:28:23.462603
60840,110% LLC,YELM,WA,98597,https://getdnaplumbingllc.com/,found,0.90,0.95,0.90,Plumbing,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:24:13.916830
60856,12 DECKS & FENCES LLC,Snohomish,WA,98296,https://12decks.vercel.app/,found,0.90,0.80,0.90,Decks & Patios,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:32:28.287747
60873,123 Electric Service Inc,Bellevue,WA,98007,https://123electricservice.com/,found,0.90,0.95,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:35:43.892504
60874,123 Electric Service Inc,Bellevue,WA,98007,https://123electricservice.com/,found,0.90,0.95,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:16:40.194776
61094,2 SONS PLUMBING,PACIFIC,WA,98047,https://www.2sonsplumbing.com/plumbing-pacific-wa/,found,0.90,0.95,0.90,Plumbing,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:08:40.967222
61097,2 SONS PLUMBING LLC,PACIFIC,WA,98047,https://www.2sonsplumbing.com/plumbing-pacific-wa/,found,0.90,0.95,0.90,Plumbing,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:09:09.465915
61150,21ST CENTURY ELECTRIC,BREMERTON,WA,98312,https://gentech.generacdealers.com/,found,0.90,0.90,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:17:58.018226
61183,24/7 HANDYMAN,KENT,WA,98031,https://samandsons.net/siding-repair-in-washington-dc/,found,0.90,0.95,0.90,Plumbing,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:10:08.427394
61338,3 LINES ROOFING LLC,AUBURN,WA,98092,https://3linesroofingllc.com/our-projects/,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:13:08.956682
61438,360 CONCRETE DESIGN LLC,OLYMPIA,WA,98512,https://360concretedesign.com/,found,0.90,0.85,0.90,Concrete,True,completed,approved_download,True,2025-08-02 05:26:37.771459,2025-08-03 23:22:02.967052
65275,ACE CONCRETE FINISHING INC,SEATTLE,WA,98125,https://www.aceconcretefinishing.com/,found,0.90,0.95,0.90,Concrete,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:00:55.480636
65276,ACE CONCRETE LLC,TUKWILA,WA,98188,https://www.aceconcretefinishing.com/,found,0.90,0.95,0.90,Concrete,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:01:05.928935
65309,ACE GLASS LLC,EVERETT,WA,98208,https://www.aceglasswa.com/,found,0.90,0.95,0.90,Window/Glass Repair,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:05:09.311349
65312,ACE HANDYMAN SERVICE,RENTON,WA,98056,https://www.acehandymanservices.com/offices/puget-sound,found,0.90,0.90,0.90,Handyman,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:05:25.878410
65351,ACE PATCH CONSTRUCTION LLC,PUYALLUP,WA,98371,https://www.acepatchconstruction.com/,found,0.90,0.95,0.90,Concrete,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:07:37.434350
65376,ACE TREE SERVICE LLC,BELLEVUE,WA,98008,https://www.acetreesvc.com/,found,0.90,0.95,0.90,Tree Service,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:10:00.352180
65399,ACES ELECTRICAL SERVICES,PORT ORCHARD,WA,98367,https://aceselectricalservices.com/,found,0.90,0.95,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:12:57.418710
65450,ACKERMANN ELECTRIC COMPANY,MOUNT VERNON,WA,98273,https://ackermannelectric.com/,found,0.90,0.95,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:19:16.848756
65467,ACM COOLING & HEATING,MONROE,WA,98272,https://www.acmcoolingheating.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:20:37.196729
65499,ACME ROOFING INC,TACOMA,WA,98466,https://acmeroofingwa.com/contact-roofing-contractor-tacoma/,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:24:10.659249
65504,ACME TREE WORKS LLC,DEMING,WA,98244,https://www.mtbakerrim.com/local-resources,found,0.90,0.80,0.90,Tree Service,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:24:32.322815
65507,ACN ROOF LLC,BOTHELL,WA,98011,https://acnroof.com/,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:24:45.095264
65523,ACORN LANDSCAPE,CONWAY,WA,98238,https://www.acornlandscape.net/hire-us,found,0.90,0.95,0.90,Landscaping,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:25:49.576910
65537,ACOSTA LANDSTONE,KENMORE,WA,98028,https://acostalands.com/,found,0.90,0.95,0.90,Landscaping,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:27:04.433902
65559,ACP PAINTING LLC,SEATTLE,WA,98115,https://www.bestpickreports.com/blog/post/new-certified-best-picks-for-march-2025/,found,0.90,0.75,0.90,Painting,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:29:12.079959
65572,ACRE PLUS IRRIGATION LLC,FEDERAL WAY,WA,98023,https://acreplusirrigation.com/,found,0.90,0.95,0.90,Sprinklers,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:30:54.942910
65643,ACTION HEATING & AIR COND,CARNATION,WA,98014,https://actionhac.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:34:38.567675
65649,ACTION INSTALLATIONS LLC,ORTING,WA,98360,https://www.actioninstallationsllc.com/,found,0.90,0.95,0.90,Awning/Patio/Carport,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:35:11.919949
65674,ACTION PRESSURE WASHING LLC,SHORELINE,WA,98155,https://actionpw.com/,found,0.90,0.95,0.90,Pressure Washing,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:36:43.459065
65679,ACTION ROOFING & REMODELING,EVERETT,WA,98203,https://www.actionroofingsales.com/handyman-services,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.391707,2025-08-04 07:37:00.549186
65761,AD HAULING SOLUTIONS LLC,ARLINGTON,WA,98223,https://www.adhaulingsolutions.com/who-we-are/,found,0.90,0.95,0.90,Junk Removal,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 07:39:57.324066
65795,ADAM GORSKI LANDSCAPES INC,NORTH BEND,WA,98045,https://www.gardenshow.com/the-gardens/garden-archives/2016-show-gardens,found,0.90,0.80,0.90,Landscaping,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 07:50:39.225532
65813,ADAM'S FLOORING LLC,Everett,WA,98208,http://www.adamsflooring.com/,found,0.90,0.95,0.90,Flooring,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 07:52:03.859400
65862,ADAMS ELECTRICAL SERVICES LLC,SEATTLE,WA,98117,https://www.adamselectricalservices.net/,found,0.90,0.90,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 07:56:00.509044
65898,ADAPTIVE HVAC LLC,MILL CREEK,WA,98012,https://www.bizprofile.net/wa/mill-creek/adaptive-hvac-llc,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 07:59:12.253601
65897,ADAPTIVE HVAC LLC,MILL CREEK,WA,98012,https://www.bizprofile.net/wa/mill-creek/adaptive-hvac-llc,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 07:58:58.599480
65924,ADDICOTT ROOFING INC,EDMONDS,WA,98026,https://addicottroofing.com/,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 07:40:34.834242
65942,ADEN LANDSCAPING LLC,BELLEVUE,WA,98006,https://adenlandscaping.com/,found,0.90,0.95,0.90,Landscaping,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 07:42:31.104738
65956,ADEPT PAINTING LLC,LYNNWOOD,WA,98036,https://adeptpaintingandmaintenance.godaddysites.com/,found,0.90,0.95,0.90,Painting,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:02:53.440469
65993,ADKINS ROOFING,BUCKLEY,WA,98321,https://www.claimspages.com/providers/dave-adkins-roofing-2539393345/,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:06:38.918684
65994,ADKINS ROOFING INC,BUCKLEY,WA,98321,https://www.claimspages.com/providers/dave-adkins-roofing-2539393345/,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:07:05.540510
66000,ADL FLOORS INC,WOODINVILLE,WA,98072,https://www.adlfloors.com/,found,0.90,0.90,0.90,Flooring,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 07:43:38.336291
66016,ADMIRAL ELECTRIC LLC,SEATTLE,WA,98116,https://admiral-electric.com/,found,0.90,0.95,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 07:45:21.476282
66027,ADOBE LANDSCAPING CO,LAKE FOREST PARK,WA,98155,https://www.adobelandscaping.com/,found,0.90,0.95,0.90,Landscaping,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:07:42.204927
66028,ADOBE LANDSCAPING CO LLC,LAKE FOREST PARK,WA,98155,https://www.adobelandscaping.com/,found,0.90,0.95,0.90,Landscaping,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:07:59.817039
66085,ADS ELECTRIC LLC,Lakewood,WA,98499,https://www.adselectricllc.com/,found,0.90,0.95,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:14:26.622334
66100,ADU BUILDERS LLC,SNOHOMISH,WA,98290,https://truebuilthome.com/top-edu-builders-in-washington/,found,0.90,0.75,0.90,ADU Contractor,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:15:54.108124
66101,ADU SERVICES,SEATTLE,WA,98125,https://seattleadusolutions.com/,found,0.90,0.95,0.90,ADU Contractor,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:16:13.686809
66121,ADVANCE DOOR SYSTEMS INC,Woodinville,WA,98072,https://www.thebluebook.com/iProView/309702/advance-door-systems-inc/subcontractors/locations-contacts/,found,0.90,0.90,0.90,Garage Doors,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:17:43.569435
66132,ADVANCE FLORES PAINTING LLC,DES MOINES,WA,98198,https://www.advanceflorespaintingrenovationsllc.com/,found,0.90,0.90,0.90,Painting,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:19:06.913353
66151,ADVANCE ROOFING,EVERETT,WA,98203,https://advanceroofingllc.com/,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:20:57.746318
66212,ADVANCED CONCRETE COATINGS LLC,MARYSVILLE,WA,98270,https://coverconcrete.com/mock-up/,found,0.90,0.90,0.90,Concrete,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:26:35.920409
66214,ADVANCED CONCRETE LLC,LAKEWOOD,WA,98439,https://www.pttcconcrete.com/concrete-parking-lot-paving,found,0.90,0.90,0.90,Concrete,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:26:48.559150
66249,ADVANCED DOOR SERVICE,SEDRO WOOLLEY,WA,98284,https://advanceddoorusa.amarr.com/us/en/,found,0.90,0.95,0.90,Garage Doors,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:29:19.104903
66250,ADVANCED DOOR SERVICE INC,BREMERTON,WA,98311,https://advanceddoorusa.amarr.com/us/en/,found,0.90,0.95,0.90,Garage Doors,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:29:22.376665
66255,ADVANCED DRILLING LLC,ROCHESTER,WA,98579,https://www.advanceddrillingllc.com/,found,0.90,0.95,0.90,Well Drilling Services,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:30:15.604764
66275,ADVANCED ENERGY SAVERS INC,SEATTLE,WA,98168,https://aes206.com/,found,0.90,0.90,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:31:28.609985
66301,ADVANCED FLOOR DESIGN INC,KIRKLAND,WA,98034,https://advancedfloor.net/,found,0.90,0.80,0.90,Flooring,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:33:05.890226
66316,ADVANCED GARAGE DOORS,TUKWILA,WA,98188,https://advancedgaragedoor-mi.com/sitemap/,found,0.90,0.85,0.90,Garage Doors,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:34:23.921536
66330,ADVANCED GUTTER SERVICES,BURLINGTON,WA,98233,https://advancedgutterservices.com/,found,0.90,0.95,0.90,Gutters,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:35:52.435642
66332,ADVANCED GUTTERS & ROOFING LLC,Anacortes,WA,98221,https://www.advancedguttersandroofing.com/,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:36:17.524324
66336,ADVANCED HARDWOOD FLOORS LLC,Everett,WA,98208,https://www.sandmastersinc.com/,found,0.90,0.60,0.90,Flooring,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:36:40.207965
66344,ADVANCED HEATING & COOLING INC,BREMERTON,WA,98310,https://business.kitsapbuilds.com/list/member/advanced-heating-cooling-inc-24204,found,0.90,0.90,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:37:13.949895
66345,ADVANCED HEATING & COOLING INC,BREMERTON,WA,98310,https://business.kitsapbuilds.com/list/member/advanced-heating-cooling-inc-24204,found,0.90,0.90,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:37:24.438861
66349,ADVANCED HOME REMODELING,WOODINVILLE,WA,98072,https://www.brutskybuilds.com/service-city/ames-lake-home-remodel,found,0.90,0.65,0.90,Bathroom/Kitchen Remodel,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:38:22.691147
66375,ADVANCED IRRIGATION INC,PACIFIC,WA,98047,https://advancedinc.com/,found,0.90,0.95,0.90,Sprinklers,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:41:22.904298
66374,ADVANCED IRRIGATION INC,PACIFIC,WA,98047,https://advancedinc.com/,found,0.90,0.95,0.90,Sprinklers,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:41:07.580329
66376,ADVANCED IRRIGATION INC,PACIFIC,WA,98047,https://advancedinc.com/,found,0.90,0.95,0.90,Sprinklers,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:41:43.366756
66382,ADVANCED LANDSCAPING INC,GOLD BAR,WA,98251,http://advancedlandscapingnw.com/,found,0.90,0.95,0.90,Landscaping,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:42:12.170281
66431,ADVANCED PLUMBING LLC,SNOHOMISH,WA,98290,https://www.advancedplumbing.net/,found,0.90,0.95,0.90,Plumbing,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:45:06.059295
66463,ADVANCED ROOF SYSTEMS LLC,STANWOOD,WA,98292,http://www.advancedroofsystems.com.au/,found,0.90,0.90,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:48:15.463387
66475,ADVANCED SEWER SOLUTIONS INC.,GRAHAM,WA,98338,https://www.assiplumbing.com/,found,0.90,0.70,0.90,Plumbing,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:48:52.255666
66531,ADVANTAGE CONSTRUCTION LLC,GIG HARBOR,WA,98335,https://www.advantage-construction.com/contact,found,0.90,0.85,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:52:20.480507
66547,ADVANTAGE GARAGE DOOR REPAIR,ARLINGTON,WA,98223,https://advantagegaragedoorrepair.com/location/arlington-heights/,found,0.90,0.95,0.90,Garage Doors,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:53:49.391499
66572,ADVANTAGE ROOFING,OAK HARBOR,WA,98277,https://advantageroofingllc.com/,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 08:55:41.368382
66680,AEROCOOL HVAC CO,ARLINGTON,WA,98223,https://aerocoolservices.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 09:03:52.302027
66695,AESTHETIC FLOORING INC,TACOMA,WA,98404,https://footprintsfloors.com/tacoma,found,0.90,0.80,0.90,Flooring,True,completed,approved_download,True,2025-08-02 05:26:38.532019,2025-08-04 09:05:17.177974
67193,AGUILAR LANDSCAPING,Auburn,WA,98001,https://www.aguilarlandscapeseattle.com/,found,0.90,0.90,0.90,Landscaping,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:05:49.460921
67206,AGUILAR'S LANDSCAPING LLC,SEATTLE,WA,98118,https://www.aguilarslandscapingwa.com/,found,0.90,0.90,0.90,Landscaping,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:07:04.940690
67235,AHEARN ELECTRIC INC,BREMERTON,WA,983120058,https://ahearnelectric.com/,found,0.90,0.95,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:10:19.870417
67264,AI ELECTRIC,ANDERSON ISLAND,WA,98303,https://www.aielectric.net/,found,0.90,0.90,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:13:24.514432
67276,AIDEN ROOFING LLC,Spanaway,WA,98387,https://aidenroofingllc.com/,found,0.90,0.95,0.90,Roofing,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:14:03.216335
67284,AIM ELECTRIC LLC,SEATTLE,WA,98133,https://aimelectric.net/,found,0.90,0.95,0.90,Electrician,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:15:01.802666
67292,AIMEX FLOORING LLC,FEDERAL WAY,WA,98003,https://aimexflooring.com/,found,0.90,0.95,0.90,Flooring,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:15:37.934883
67300,AIO REMODELING SOLUTIONS,NEWCASTLE,WA,98059,https://aioremodelingsolutions.com/home/,found,0.90,0.95,0.90,Bathroom/Kitchen Remodel,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:16:15.887105
67320,AIR CLEAN YOUR ROOF LLC,KIRKLAND,WA,98034,http://aircleanyourroof.com/,found,0.90,0.85,0.90,Roof Cleaning & Repair,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:17:16.390240
67338,AIR DUCTORS INC,MARYSVILLE,WA,98270,https://www.airductors.net/,found,0.90,0.95,0.90,Duct Cleaning,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:18:41.645058
67346,AIR FLOW MECHANICAL INC,LYNNWOOD,WA,98037,https://airflowmechanical.net/,found,0.90,0.90,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:18:57.356187
67351,AIR HEALTH SERVICES,SEDRO WOOLLEY,WA,98284,https://www.airhealthservices.com/,found,0.90,0.95,0.90,Duct Cleaning,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:19:43.411131
67355,AIR MANAGEMENT SOLUTIONS LLC,BREMERTON,WA,98312,https://airmanagementsolutionsllc.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:20:17.185316
67354,AIR MANAGEMENT SOLUTIONS LLC,BREMERTON,WA,98312,https://airmanagementsolutionsllc.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:20:04.174915
67356,AIR MANAGEMENT SOLUTIONS LLC,BREMERTON,WA,98312,https://airmanagementsolutionsllc.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:20:29.625929
67359,AIR MASTERS INC,PORT ORCHARD,WA,98367,https://airmastersheating.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:21:14.676537
67358,AIR MASTERS INC,PORT ORCHARD,WA,98367,https://airmastersheating.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:20:56.466000
67361,AIR NORTH ENERGY LLC,WOODINVILLE,WA,98072,https://www.americanstandardair.com/dealers/air-north-energy-woodinville-washington-417191/,found,0.90,0.65,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:21:27.000087
67362,AIR NORTH ENERGY LLC,WOODINVILLE,WA,98072,https://www.americanstandardair.com/dealers/air-north-energy-woodinville-washington-417191/,found,0.90,0.65,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:21:37.834260
67365,AIR PLACED CONCRETE SPEC INC,SNOHOMISH,WA,98296,https://www.airplacedconcrete.com/,found,0.90,0.90,0.90,Concrete,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:21:52.669205
67366,AIR PLUS,BELLINGHAM,WA,98229,https://airpluswa.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:22:07.599421
67376,AIR PROS,EVERETT,WA,98203,https://www.lennox.com/residential/locate/dealer/wa/everett/air-pros-energy,found,0.90,0.50,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:22:34.666837
67390,AIR SYSTEMS LLC,MARYSVILLE,WA,98271,https://advancedairsystems.net/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:24:02.400302
67389,AIR SYSTEMS LLC,MARYSVILLE,WA,98271,https://advancedairsystems.net/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:23:49.034125
67405,AIR-TECH LLC,STANWOOD,WA,98292,https://callairtech.com/,found,0.90,0.75,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:24:50.499701
67415,AIRBEST HOME SERVICES,PUYALLUP,WA,98374,https://www.airbesthomeservices.com/contact,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:25:06.451514
67422,AIRCARE USA INC,RENTON,WA,98058,https://aircareusa.com/,found,0.90,0.95,0.90,Duct Cleaning,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:25:55.157658
67434,AIRE PRO INC,EDGEWOOD,WA,983712110,https://www.airepro.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:26:23.964213
67435,AIRE PRO INC,EDGEWOOD,WA,98371,https://www.airepro.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:26:30.589137
67449,AIRGENIE LLC,EDMONDS,WA,98020,https://airgenienw.com/,found,0.90,0.95,0.90,Duct Cleaning,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:27:18.254586
67453,AIRLOOP LLC,Bothell,WA,98021,https://www.airloop.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:27:51.792776
67452,AIRLOOP LLC,Bothell,WA,98021,https://www.airloop.com/,found,0.90,0.95,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:27:39.869999
67461,AIRPORT WAY SERVICE GLASS INC,SNOHOMISH,WA,98290,https://www.airportwayserviceglass.com/,found,0.90,0.95,0.90,Window/Glass Repair,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:28:36.469784
67460,AIRPORT WAY SERVICE GLASS INC,SNOHOMISH,WA,98290,https://www.airportwayserviceglass.com/,found,0.90,0.95,0.90,Window/Glass Repair,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:28:31.561346
67462,AIRPRO GENIUS LLC,MARYSVILLE,WA,98270,https://citylocal101.com/cl10089-ac-repair-service-arlington-wa,found,0.90,0.70,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:28:56.024229
67470,AIRTECH HEATING & COOLING,PUYALLUP,WA,98372,https://www.trane.com/residential/en/dealers/,found,0.90,0.75,0.90,Heating and Cooling,True,completed,approved_download,True,2025-08-02 05:26:38.673985,2025-08-03 23:29:34.656570
72105,ANDERSON PAINTING,BELLEVUE,WA,98008,https://gregandersonpainting.com/,found,0.90,0.95,0.90,Painting,True,completed,approved_download,True,2025-08-02 05:26:39.446090,2025-08-04 07:05:45.171696
72106,ANDERSON PAINTING,MONROE,WA,98272,https://andersonpainting.net/,found,0.90,0.95,0.90,Painting,True,completed,approved_download,True,2025-08-02 05:26:39.446090,2025-08-04 07:05:59.544109
